record_date,tax_deposit_type,tax_deposit_type_desc,tax_deposit_today_amt,tax_deposit_mtd_amt,tax_deposit_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2018-02-22,Cash Federal Tax Deposits,Direct,60,1702,11335,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,02,22
2018-02-22,Cash Federal Tax Deposits,Through Depositaries,9351,158506,1124107,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,02,22
2018-02-22,Inter-agency Transfers,null,252,5992,39850,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,02,22
2018-02-23,Withheld Income and Employment Taxes,null,9266,165999,1019896,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,02,23
2018-02-23,Individual Income Taxes,null,126,2382,32915,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,02,23
2018-02-23,Railroad Retirement Taxes,null,57,560,2510,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,02,23
2018-02-23,Excise Taxes,null,108,3641,31222,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,02,23
2018-02-23,Corporation Income Taxes,null,21,2677,93464,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,02,23
2018-02-23,Federal Unemployment Taxes,null,3,204,4239,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,02,23
2018-02-23,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,322,629,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,02,23
2018-02-23,Cash Federal Tax Deposits,Direct,28,1730,11364,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,02,23
2018-02-23,Cash Federal Tax Deposits,Through Depositaries,8729,167235,1132836,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,02,23
2018-02-23,Inter-agency Transfers,null,828,6820,40677,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,02,23
2018-02-26,Cash Federal Tax Deposits,Direct,23,1753,11387,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,02,26
2018-02-26,Withheld Income and Employment Taxes,null,20828,186827,1040724,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,02,26
2018-02-26,Individual Income Taxes,null,183,2565,33098,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,02,26
2018-02-26,Railroad Retirement Taxes,null,85,645,2595,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,02,26
2018-02-26,Excise Taxes,null,96,3736,31318,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,02,26
2018-02-26,Corporation Income Taxes,null,77,2754,93541,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,02,26
2018-02-26,Federal Unemployment Taxes,null,40,244,4279,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,02,26
2018-02-26,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,323,630,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,02,26
2018-02-26,Cash Federal Tax Deposits,Through Depositaries,20681,187916,1153517,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,02,26
2018-02-26,Inter-agency Transfers,null,606,7425,41283,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,02,26
2018-02-27,Withheld Income and Employment Taxes,null,3002,189829,1043726,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,02,27
2018-02-27,Individual Income Taxes,null,190,2755,33289,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,02,27
2018-02-27,Railroad Retirement Taxes,null,2,647,2597,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,02,27
2018-02-27,Excise Taxes,null,477,4214,31796,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,02,27
2018-02-27,Corporation Income Taxes,null,34,2788,93575,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,02,27
2018-02-27,Federal Unemployment Taxes,null,4,249,4284,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,02,27
2018-02-27,Estate and Gift Taxes & Misc IRS Rcpts.,null,12,334,642,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,02,27
2018-02-27,Cash Federal Tax Deposits,Direct,45,1799,11432,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,02,27
2018-02-27,Cash Federal Tax Deposits,Through Depositaries,3410,191326,1156927,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,02,27
2018-02-27,Inter-agency Transfers,null,266,7692,41550,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,02,27
2018-02-28,Withheld Income and Employment Taxes,null,10856,200684,1054582,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,02,28
2018-02-28,Individual Income Taxes,null,256,3012,33545,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,02,28
2018-02-28,Railroad Retirement Taxes,null,27,674,2624,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,02,28
2018-02-28,Excise Taxes,null,1219,5433,33014,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,02,28
2018-02-28,Corporation Income Taxes,null,46,2834,93621,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,02,28
2018-02-28,Federal Unemployment Taxes,null,8,257,4292,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,02,28
2018-02-28,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,336,643,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,02,28
2018-02-28,Cash Federal Tax Deposits,Direct,114,1913,11547,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,02,28
2018-02-28,Cash Federal Tax Deposits,Through Depositaries,11982,203307,1168908,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,02,28
2018-02-28,Inter-agency Transfers,null,318,8010,41867,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,02,28
2018-03-01,Withheld Income and Employment Taxes,null,23405,23405,1077986,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,01
2018-03-01,Individual Income Taxes,null,300,300,33845,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,01
2018-03-01,Railroad Retirement Taxes,null,50,50,2674,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,01
2018-03-01,Excise Taxes,null,1205,1205,34220,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,01
2018-03-01,Corporation Income Taxes,null,85,85,93707,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,01
2018-03-01,Federal Unemployment Taxes,null,2,2,4294,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,01
2018-03-01,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,2,646,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,01
2018-03-01,Cash Federal Tax Deposits,Direct,774,774,12320,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,01
2018-03-01,Cash Federal Tax Deposits,Through Depositaries,22223,22223,1191131,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,01
2018-03-01,Inter-agency Transfers,null,2054,2054,43921,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,01
2018-03-02,Withheld Income and Employment Taxes,null,11275,34680,1089262,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,02
2018-03-02,Individual Income Taxes,null,188,489,34034,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,02
2018-03-02,Railroad Retirement Taxes,null,29,80,2704,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,02
2018-03-02,Excise Taxes,null,12,1217,34232,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,02
2018-03-02,Corporation Income Taxes,null,35,121,93742,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,02
2018-03-02,Federal Unemployment Taxes,null,3,5,4297,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,02
2018-03-02,Estate and Gift Taxes & Misc IRS Rcpts.,null,3,5,648,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,02
2018-03-02,Cash Federal Tax Deposits,Direct,21,795,12342,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,02
2018-03-02,Cash Federal Tax Deposits,Through Depositaries,11123,33346,1202254,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,02
2018-03-02,Inter-agency Transfers,null,402,2455,44322,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,02
2018-03-05,Withheld Income and Employment Taxes,null,16863,51543,1106124,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,05
2018-03-05,Individual Income Taxes,null,244,733,34278,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,05
2018-03-05,Railroad Retirement Taxes,null,36,116,2740,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,05
2018-03-05,Excise Taxes,null,8,1225,34240,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,05
2018-03-05,Corporation Income Taxes,null,166,287,93908,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,05
2018-03-05,Federal Unemployment Taxes,null,6,11,4303,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,05
2018-03-05,Estate and Gift Taxes & Misc IRS Rcpts.,null,3,8,652,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,05
2018-03-05,Cash Federal Tax Deposits,Direct,27,822,12369,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,05
2018-03-05,Cash Federal Tax Deposits,Through Depositaries,17286,50632,1219540,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,05
2018-03-05,Inter-agency Transfers,null,13,2468,44336,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,05
2018-03-06,Withheld Income and Employment Taxes,null,2852,54395,1108977,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,06
2018-03-06,Individual Income Taxes,null,214,946,34491,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,06
2018-03-06,Railroad Retirement Taxes,null,9,124,2748,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,06
2018-03-06,Excise Taxes,null,14,1239,34254,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,06
2018-03-06,Corporation Income Taxes,null,172,458,94080,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,06
2018-03-06,Federal Unemployment Taxes,null,5,16,4308,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,06
2018-03-06,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,10,653,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,06
2018-03-06,Cash Federal Tax Deposits,Direct,29,851,12398,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,06
2018-03-06,Cash Federal Tax Deposits,Through Depositaries,3207,53839,1222747,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,06
2018-03-06,Inter-agency Transfers,null,31,2499,44366,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,06
2018-03-07,Withheld Income and Employment Taxes,null,11140,65535,1120116,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,07
2018-03-07,Individual Income Taxes,null,146,1093,34638,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,07
2018-03-07,Railroad Retirement Taxes,null,7,131,2755,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,07
2018-03-07,Excise Taxes,null,19,1258,34273,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,07
2018-03-07,Corporation Income Taxes,null,49,508,94129,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,07
2018-03-07,Federal Unemployment Taxes,null,5,21,4313,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,07
2018-03-07,Estate and Gift Taxes & Misc IRS Rcpts.,null,2,12,656,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,07
2018-03-07,Cash Federal Tax Deposits,Direct,44,895,12442,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,07
2018-03-07,Cash Federal Tax Deposits,Through Depositaries,11260,65100,1234008,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,07
2018-03-07,Inter-agency Transfers,null,64,2563,44431,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,07
2018-03-08,Withheld Income and Employment Taxes,null,3615,69150,1123732,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,08
2018-03-08,Individual Income Taxes,null,129,1222,34767,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,08
2018-03-08,Railroad Retirement Taxes,null,5,137,2761,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,08
2018-03-08,Excise Taxes,null,23,1281,34296,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,08
2018-03-08,Corporation Income Taxes,null,96,604,94225,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,08
2018-03-08,Federal Unemployment Taxes,null,3,24,4316,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,08
2018-03-08,Estate and Gift Taxes & Misc IRS Rcpts.,null,11,23,667,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,08
2018-03-08,Cash Federal Tax Deposits,Direct,55,950,12497,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,08
2018-03-08,Cash Federal Tax Deposits,Through Depositaries,3809,68908,1237817,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,08
2018-03-08,Inter-agency Transfers,null,19,2582,44449,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,08
2018-03-09,Withheld Income and Employment Taxes,null,10272,79422,1134004,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,09
2018-03-09,Individual Income Taxes,null,156,1378,34923,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,09
2018-03-09,Railroad Retirement Taxes,null,54,191,2815,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,09
2018-03-09,Excise Taxes,null,229,1510,34524,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,09
2018-03-09,Corporation Income Taxes,null,120,723,94345,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,09
2018-03-09,Federal Unemployment Taxes,null,3,27,4319,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,09
2018-03-09,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,24,667,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,09
2018-03-09,Cash Federal Tax Deposits,Direct,27,977,12524,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,09
2018-03-09,Cash Federal Tax Deposits,Through Depositaries,9634,78543,1247451,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,09
2018-03-09,Inter-agency Transfers,null,1174,3756,45623,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,09
2018-03-12,Withheld Income and Employment Taxes,null,25371,104794,1159376,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,12
2018-03-12,Individual Income Taxes,null,227,1605,35150,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,12
2018-03-12,Railroad Retirement Taxes,null,87,278,2902,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,12
2018-03-12,Excise Taxes,null,480,1990,35004,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,12
2018-03-12,Corporation Income Taxes,null,255,978,94599,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,12
2018-03-12,Federal Unemployment Taxes,null,73,100,4392,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,12
2018-03-12,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,25,669,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,12
2018-03-12,Cash Federal Tax Deposits,Direct,51,1028,12575,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,12
2018-03-12,Cash Federal Tax Deposits,Through Depositaries,25483,104025,1272933,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,12
2018-03-12,Inter-agency Transfers,null,960,4715,46583,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,12
2018-03-13,Withheld Income and Employment Taxes,null,3090,107884,1162466,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,13
2018-03-13,Individual Income Taxes,null,263,1867,35412,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,13
2018-03-13,Railroad Retirement Taxes,null,6,284,2908,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,13
2018-03-13,Excise Taxes,null,389,2379,35393,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,13
2018-03-13,Corporation Income Taxes,null,476,1454,95076,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,13
2018-03-13,Federal Unemployment Taxes,null,3,103,4395,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,13
2018-03-13,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,26,670,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,13
2018-03-13,Cash Federal Tax Deposits,Direct,105,1133,12680,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,13
2018-03-13,Cash Federal Tax Deposits,Through Depositaries,3501,107527,1276435,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,13
2018-03-13,Inter-agency Transfers,null,622,5337,47205,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,13
2018-03-14,Withheld Income and Employment Taxes,null,8922,116806,1171388,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,14
2018-03-14,Individual Income Taxes,null,156,2023,35568,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,14
2018-03-14,Railroad Retirement Taxes,null,5,289,2913,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,14
2018-03-14,Excise Taxes,null,1901,4280,37295,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,14
2018-03-14,Corporation Income Taxes,null,1206,2660,96282,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,14
2018-03-14,Federal Unemployment Taxes,null,4,107,4399,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,14
2018-03-14,Estate and Gift Taxes & Misc IRS Rcpts.,null,11,37,681,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,14
2018-03-14,Cash Federal Tax Deposits,Direct,640,1773,13320,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,14
2018-03-14,Cash Federal Tax Deposits,Through Depositaries,11560,119086,1287994,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,14
2018-03-14,Inter-agency Transfers,null,5,5343,47210,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,14
2018-03-15,Inter-agency Transfers,null,235,5578,47445,IV,Federal Tax Deposits,Classification,12,2018,2,2018,1,03,15
2018-03-15,Withheld Income and Employment Taxes,null,7806,124613,1179195,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,15
2018-03-15,Individual Income Taxes,null,400,2423,35968,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,15
2018-03-15,Railroad Retirement Taxes,null,6,295,2919,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,15
2018-03-15,Excise Taxes,null,91,4371,37386,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,15
2018-03-15,Corporation Income Taxes,null,5391,8051,101672,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,15
2018-03-15,Federal Unemployment Taxes,null,6,113,4405,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,15
2018-03-15,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,38,681,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,15
2018-03-15,Cash Federal Tax Deposits,Direct,75,1849,13395,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,15
2018-03-15,Cash Federal Tax Deposits,Through Depositaries,13391,132477,1301385,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,15
2018-03-16,Withheld Income and Employment Taxes,null,23827,148440,1203022,IV,Federal Tax Deposits,Classification,1,2018,2,2018,1,03,16
2018-03-16,Individual Income Taxes,null,229,2652,36197,IV,Federal Tax Deposits,Classification,2,2018,2,2018,1,03,16
2018-03-16,Railroad Retirement Taxes,null,35,330,2954,IV,Federal Tax Deposits,Classification,3,2018,2,2018,1,03,16
2018-03-16,Excise Taxes,null,8,4379,37393,IV,Federal Tax Deposits,Classification,4,2018,2,2018,1,03,16
2018-03-16,Corporation Income Taxes,null,234,8285,101907,IV,Federal Tax Deposits,Classification,5,2018,2,2018,1,03,16
2018-03-16,Federal Unemployment Taxes,null,5,117,4409,IV,Federal Tax Deposits,Classification,6,2018,2,2018,1,03,16
2018-03-16,Estate and Gift Taxes & Misc IRS Rcpts.,null,1,39,682,IV,Federal Tax Deposits,Classification,7,2018,2,2018,1,03,16
2018-03-16,Cash Federal Tax Deposits,Direct,27,1875,13422,IV,Federal Tax Deposits,Classification,9,2018,2,2018,1,03,16
2018-03-16,Cash Federal Tax Deposits,Through Depositaries,24297,156774,1325682,IV,Federal Tax Deposits,Classification,10,2018,2,2018,1,03,16
