record_date,tax_refund_type,tax_refund_type_desc,tax_refund_today_amt,tax_refund_mtd_amt,tax_refund_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2020-07-16,IRS Tax Refunds Individual,Checks,94,1916,104893,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,16
2020-07-16,IRS Tax Refunds Individual,EFT,251,7654,459669,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,16
2020-07-17,IRS Tax Refunds Business,Checks,78,2232,33065,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,17
2020-07-17,IRS Tax Refunds Business,EFT,70,4680,24110,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,17
2020-07-17,IRS Tax Refunds Individual,Checks,856,2772,105749,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,17
2020-07-17,IRS Tax Refunds Individual,EFT,383,8037,460051,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,17
2020-07-20,IRS Tax Refunds Business,Checks,128,2360,33194,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,20
2020-07-20,IRS Tax Refunds Business,EFT,190,4870,24301,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,20
2020-07-20,IRS Tax Refunds Individual,Checks,84,2856,105833,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,20
2020-07-20,IRS Tax Refunds Individual,EFT,1014,9051,461066,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,20
2020-07-21,IRS Tax Refunds Business,Checks,1448,3808,34641,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,21
2020-07-21,IRS Tax Refunds Business,EFT,123,4993,24423,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,21
2020-07-21,IRS Tax Refunds Individual,Checks,108,2964,105941,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,21
2020-07-21,IRS Tax Refunds Individual,EFT,717,9768,461783,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,21
2020-07-22,IRS Tax Refunds Business,Checks,13,3821,34655,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,22
2020-07-22,IRS Tax Refunds Business,EFT,49,5042,24473,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,22
2020-07-22,IRS Tax Refunds Individual,Checks,178,3143,106119,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,22
2020-07-22,IRS Tax Refunds Individual,EFT,4225,13993,466008,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,22
2020-07-23,IRS Tax Refunds Business,Checks,113,3934,34768,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,23
2020-07-23,IRS Tax Refunds Business,EFT,71,5113,24543,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,23
2020-07-23,IRS Tax Refunds Individual,Checks,175,3318,106295,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,23
2020-07-23,IRS Tax Refunds Individual,EFT,1096,15089,467104,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,23
2020-07-24,IRS Tax Refunds Business,Checks,8,3942,34776,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,24
2020-07-24,IRS Tax Refunds Business,EFT,763,5875,25306,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,24
2020-07-24,IRS Tax Refunds Individual,Checks,1204,4522,107499,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,24
2020-07-24,IRS Tax Refunds Individual,EFT,189,15278,467293,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,24
2020-07-27,IRS Tax Refunds Business,Checks,56,3999,34832,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,27
2020-07-27,IRS Tax Refunds Business,EFT,125,6000,25431,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,27
2020-07-27,IRS Tax Refunds Individual,Checks,216,4738,107715,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,27
2020-07-27,IRS Tax Refunds Individual,EFT,380,15658,467673,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,27
2020-07-28,IRS Tax Refunds Business,Checks,1116,5114,35948,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,28
2020-07-28,IRS Tax Refunds Business,EFT,390,6391,25821,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,28
2020-07-28,IRS Tax Refunds Individual,Checks,79,4817,107793,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,28
2020-07-28,IRS Tax Refunds Individual,EFT,281,15939,467954,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,28
2020-07-29,IRS Tax Refunds Business,Checks,135,5249,36083,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,29
2020-07-29,IRS Tax Refunds Business,EFT,95,6486,25917,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,29
2020-07-29,IRS Tax Refunds Individual,Checks,113,4930,107907,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,29
2020-07-29,IRS Tax Refunds Individual,EFT,3925,19864,471879,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,29
2020-07-30,IRS Tax Refunds Business,Checks,22,5272,36105,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,30
2020-07-30,IRS Tax Refunds Business,EFT,76,6562,25993,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,30
2020-07-30,IRS Tax Refunds Individual,Checks,136,5066,108043,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,30
2020-07-30,IRS Tax Refunds Individual,EFT,389,20253,472268,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,30
2020-07-31,IRS Tax Refunds Business,Checks,173,5445,36278,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,07,31
2020-07-31,IRS Tax Refunds Business,EFT,269,6831,26262,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,07,31
2020-07-31,IRS Tax Refunds Individual,Checks,2062,7128,110104,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,07,31
2020-07-31,IRS Tax Refunds Individual,EFT,85,20338,472353,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,07,31
2020-08-03,IRS Tax Refunds Business,Checks,30,30,36308,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,03
2020-08-03,IRS Tax Refunds Business,EFT,680,680,26942,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,03
2020-08-03,IRS Tax Refunds Individual,Checks,89,89,110193,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,03
2020-08-03,IRS Tax Refunds Individual,EFT,157,157,472511,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,03
2020-08-04,IRS Tax Refunds Business,Checks,285,315,36593,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,04
2020-08-04,IRS Tax Refunds Business,EFT,157,836,27099,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,04
2020-08-04,IRS Tax Refunds Individual,Checks,65,154,110258,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,04
2020-08-04,IRS Tax Refunds Individual,EFT,127,285,472638,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,04
2020-08-05,IRS Tax Refunds Business,Checks,8,323,36601,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,05
2020-08-05,IRS Tax Refunds Business,EFT,63,900,27162,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,05
2020-08-05,IRS Tax Refunds Individual,Checks,68,222,110326,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,05
2020-08-05,IRS Tax Refunds Individual,EFT,2951,3236,475589,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,05
2020-08-06,IRS Tax Refunds Business,Checks,86,409,36687,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,06
2020-08-06,IRS Tax Refunds Business,EFT,-25,875,27137,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,06
2020-08-06,IRS Tax Refunds Individual,Checks,98,319,110424,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,06
2020-08-06,IRS Tax Refunds Individual,EFT,86,3322,475675,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,06
2020-08-07,IRS Tax Refunds Business,Checks,146,555,36833,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,07
2020-08-07,IRS Tax Refunds Business,EFT,105,980,27242,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,07
2020-08-07,IRS Tax Refunds Individual,Checks,1498,1817,111921,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,07
2020-08-07,IRS Tax Refunds Individual,EFT,71,3393,475746,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,07
2020-08-10,IRS Tax Refunds Business,Checks,73,628,36906,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,10
2020-08-10,IRS Tax Refunds Business,EFT,46,1025,27288,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,10
2020-08-10,IRS Tax Refunds Individual,Checks,60,1878,111982,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,10
2020-08-10,IRS Tax Refunds Individual,EFT,103,3496,475849,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,10
2020-08-11,IRS Tax Refunds Business,Checks,821,1449,37727,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,11
2020-08-11,IRS Tax Refunds Business,EFT,382,1407,27669,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,11
2020-08-11,IRS Tax Refunds Individual,Checks,53,1930,112035,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,11
2020-08-11,IRS Tax Refunds Individual,EFT,104,3600,475953,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,11
2020-08-12,IRS Tax Refunds Business,Checks,91,1540,37818,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,12
2020-08-12,IRS Tax Refunds Business,EFT,92,1499,27761,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,12
2020-08-12,IRS Tax Refunds Individual,Checks,56,1986,112091,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,12
2020-08-12,IRS Tax Refunds Individual,EFT,1039,4639,476992,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,12
2020-08-13,IRS Tax Refunds Business,Checks,108,1648,37926,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,13
2020-08-13,IRS Tax Refunds Business,EFT,129,1628,27891,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,13
2020-08-13,IRS Tax Refunds Individual,Checks,77,2063,112168,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,13
2020-08-13,IRS Tax Refunds Individual,EFT,72,4711,477064,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,13
2020-08-14,IRS Tax Refunds Business,Checks,124,1772,38051,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,14
2020-08-14,IRS Tax Refunds Business,EFT,316,1944,28206,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,14
2020-08-14,IRS Tax Refunds Individual,Checks,1533,3596,113700,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,14
2020-08-14,IRS Tax Refunds Individual,EFT,68,4779,477132,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,14
2020-08-17,IRS Tax Refunds Business,Checks,139,1911,38190,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,17
2020-08-17,IRS Tax Refunds Business,EFT,59,2003,28265,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,17
2020-08-17,IRS Tax Refunds Individual,Checks,56,3652,113756,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,17
2020-08-17,IRS Tax Refunds Individual,EFT,119,4898,477251,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,17
2020-08-18,IRS Tax Refunds Business,Checks,832,2743,39021,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,18
2020-08-18,IRS Tax Refunds Business,EFT,30,2032,28294,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,18
2020-08-18,IRS Tax Refunds Individual,Checks,47,3699,113803,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,18
2020-08-18,IRS Tax Refunds Individual,EFT,103,5001,477354,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,18
2020-08-19,IRS Tax Refunds Business,Checks,58,2801,39080,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,19
2020-08-19,IRS Tax Refunds Business,EFT,70,2102,28365,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,19
2020-08-19,IRS Tax Refunds Individual,Checks,53,3752,113856,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,19
2020-08-19,IRS Tax Refunds Individual,EFT,1175,6176,478529,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,19
2020-08-20,IRS Tax Refunds Business,Checks,39,2841,39119,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,20
2020-08-20,IRS Tax Refunds Business,EFT,247,2349,28612,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,20
2020-08-20,IRS Tax Refunds Individual,Checks,74,3825,113930,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,20
2020-08-20,IRS Tax Refunds Individual,EFT,72,6247,478600,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,20
2020-08-21,IRS Tax Refunds Business,Checks,39,2880,39158,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,21
2020-08-21,IRS Tax Refunds Business,EFT,162,2511,28773,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,21
2020-08-21,IRS Tax Refunds Individual,Checks,961,4787,114891,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,21
2020-08-21,IRS Tax Refunds Individual,EFT,66,6314,478667,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,21
2020-08-24,IRS Tax Refunds Business,Checks,57,2937,39215,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,24
2020-08-24,IRS Tax Refunds Business,EFT,66,2577,28839,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,24
2020-08-24,IRS Tax Refunds Individual,Checks,50,4837,114941,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,24
2020-08-24,IRS Tax Refunds Individual,EFT,88,6402,478755,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,24
2020-08-25,IRS Tax Refunds Business,Checks,1685,4622,40900,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,25
2020-08-25,IRS Tax Refunds Business,EFT,124,2701,28963,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,25
2020-08-25,IRS Tax Refunds Individual,Checks,49,4885,114989,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,25
2020-08-25,IRS Tax Refunds Individual,EFT,73,6475,478828,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,25
2020-08-26,IRS Tax Refunds Business,Checks,55,4676,40954,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,26
2020-08-26,IRS Tax Refunds Business,EFT,166,2867,29129,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,26
2020-08-26,IRS Tax Refunds Individual,Checks,48,4933,115037,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,26
2020-08-26,IRS Tax Refunds Individual,EFT,797,7272,479625,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,26
2020-08-27,IRS Tax Refunds Business,Checks,105,4781,41059,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,27
2020-08-27,IRS Tax Refunds Business,EFT,229,3095,29358,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,27
2020-08-27,IRS Tax Refunds Individual,Checks,65,4998,115103,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,27
2020-08-27,IRS Tax Refunds Individual,EFT,67,7338,479691,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,27
2020-08-28,IRS Tax Refunds Business,Checks,14,4795,41073,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,28
2020-08-28,IRS Tax Refunds Business,EFT,335,3430,29693,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,28
2020-08-28,IRS Tax Refunds Individual,Checks,868,5866,115971,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,28
2020-08-28,IRS Tax Refunds Individual,EFT,59,7398,479751,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,28
2020-08-31,IRS Tax Refunds Business,Checks,199,4993,41272,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,08,31
2020-08-31,IRS Tax Refunds Business,EFT,183,3613,29875,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,08,31
2020-08-31,IRS Tax Refunds Individual,Checks,52,5918,116022,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,08,31
2020-08-31,IRS Tax Refunds Individual,EFT,81,7478,479831,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,08,31
2020-09-01,IRS Tax Refunds Business,Checks,528,528,41800,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,01
2020-09-01,IRS Tax Refunds Business,EFT,137,137,30013,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,01
2020-09-01,IRS Tax Refunds Individual,Checks,46,46,116069,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,01
2020-09-01,IRS Tax Refunds Individual,EFT,71,71,479903,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,01
2020-09-02,IRS Tax Refunds Business,Checks,41,569,41840,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,02
2020-09-02,IRS Tax Refunds Business,EFT,117,254,30130,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,02
2020-09-02,IRS Tax Refunds Individual,Checks,44,90,116113,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,02
2020-09-02,IRS Tax Refunds Individual,EFT,817,888,480720,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,02
2020-09-03,IRS Tax Refunds Business,Checks,6,575,41846,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,03
2020-09-03,IRS Tax Refunds Business,EFT,68,323,30198,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,03
2020-09-03,IRS Tax Refunds Individual,Checks,100,191,116213,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,03
2020-09-03,IRS Tax Refunds Individual,EFT,12,901,480732,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,03
2020-09-04,IRS Tax Refunds Business,Checks,110,685,41956,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,04
2020-09-04,IRS Tax Refunds Business,EFT,59,382,30257,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,04
2020-09-04,IRS Tax Refunds Individual,Checks,728,918,116941,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,04
2020-09-04,IRS Tax Refunds Individual,EFT,102,1002,480834,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,04
2020-09-08,IRS Tax Refunds Business,Checks,689,1374,42645,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,08
2020-09-08,IRS Tax Refunds Business,EFT,141,523,30398,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,08
2020-09-08,IRS Tax Refunds Individual,Checks,62,980,117002,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,08
2020-09-08,IRS Tax Refunds Individual,EFT,73,1075,480907,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,08
2020-09-09,IRS Tax Refunds Business,Checks,165,1539,42810,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,09
2020-09-09,IRS Tax Refunds Business,EFT,23,546,30421,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,09
2020-09-09,IRS Tax Refunds Individual,Checks,47,1026,117049,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,09
2020-09-09,IRS Tax Refunds Individual,EFT,68,1143,480974,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,09
2020-09-10,IRS Tax Refunds Business,Checks,195,1734,43005,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,10
2020-09-10,IRS Tax Refunds Business,EFT,50,596,30471,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,10
2020-09-10,IRS Tax Refunds Individual,Checks,48,1074,117097,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,10
2020-09-10,IRS Tax Refunds Individual,EFT,769,1911,481743,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,10
2020-09-11,IRS Tax Refunds Business,Checks,111,1845,43116,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,11
2020-09-11,IRS Tax Refunds Business,EFT,349,945,30820,VI,Income Tax Refunds Issued,Classification,2,2020,4,2020,3,09,11
2020-09-11,IRS Tax Refunds Individual,Checks,54,1128,117151,VI,Income Tax Refunds Issued,Classification,3,2020,4,2020,3,09,11
2020-09-11,IRS Tax Refunds Individual,EFT,-6,1906,481737,VI,Income Tax Refunds Issued,Classification,4,2020,4,2020,3,09,11
2020-09-14,IRS Tax Refunds Business,Checks,28,1872,43144,VI,Income Tax Refunds Issued,Classification,1,2020,4,2020,3,09,14
